gen,evals,repeated,bestfit,worstfit,meanfit,maxsize,minsize,meansize,betterCxChild,worseCxChild
0,50.000000,2.333333,3.663908,20227601.839392,405876.798863,127.000000,3.000000,28.025333,0.000000,0.000000
1,44.433333,6.433333,3.655324,92910.566006,1899.956377,115.400000,1.000000,20.329333,0.300000,44.700000
2,36.566667,10.300000,3.659802,34977964.156005,996164.030329,96.266667,1.000000,19.486667,1.366667,43.766667
3,30.033333,13.766667,3.639863,5436.844321,122.126578,89.066667,1.000000,22.220000,5.533333,38.733333
4,32.033333,12.533333,3.620567,28441.423134,586.889970,95.666667,1.000000,26.502667,6.900000,37.700000
5,33.133333,10.566667,3.647106,53056.512008,1067.389597,85.000000,1.000000,30.717333,5.133333,38.133333
6,37.266667,7.966667,3.658008,147207.802839,2951.891159,82.733333,1.200000,37.065333,3.133333,42.133333
7,38.666667,6.266667,3.648848,32471.242611,672.432004,83.333333,1.733333,40.332000,2.166667,43.033333
8,37.833333,6.033333,3.657782,49069.402090,1378.077118,87.000000,3.800000,44.249333,1.266667,43.933333
9,37.533333,5.366667,3.648893,26058.926889,545.092571,90.066667,4.600000,46.100000,1.566667,43.166667
10,38.766667,4.800000,3.650281,875976.940048,18570.656971,82.600000,5.066667,47.333333,0.966667,44.166667
11,38.100000,4.600000,3.642373,2703679.499228,54354.246920,81.933333,6.933333,47.598667,1.366667,42.966667
12,39.533333,4.333333,3.640194,3908913.806074,78683.382882,84.466667,5.000000,48.417333,0.933333,44.533333
13,39.366667,4.066667,3.636445,67050.284500,1811.440824,87.000000,8.000000,49.318667,1.066667,44.533333
14,39.733333,4.766667,3.642818,31373.786819,651.639255,82.866667,9.466667,49.434667,0.666667,45.333333
15,38.800000,3.533333,3.643849,241255.431457,4862.848350,80.866667,8.266667,49.288000,1.900000,43.633333
16,38.666667,3.900000,3.630410,53495.058149,1144.637795,82.600000,11.333333,49.358667,0.966667,44.100000
17,38.833333,4.100000,3.623643,2683231.426031,53696.411705,85.066667,8.866667,49.677333,1.733333,43.800000
18,37.966667,4.766667,3.622987,2051245.632118,41044.753106,83.533333,7.666667,48.838667,1.633333,42.700000
19,38.566667,4.533333,3.622090,10234.824925,276.779612,79.333333,5.866667,48.032000,1.266667,44.200000
20,37.933333,4.666667,3.615945,332487.570909,6706.421549,80.400000,7.266667,48.094667,1.100000,43.900000
21,37.966667,4.533333,3.616122,53498.084090,1202.197558,82.000000,9.133333,48.089333,1.033333,44.033333
22,38.633333,3.966667,3.610081,26267.433646,634.189673,87.066667,5.466667,47.498667,1.166667,44.166667
23,37.866667,4.766667,3.609593,40025.706494,1020.050177,82.266667,6.533333,47.416000,1.800000,43.066667
24,36.533333,5.400000,3.602786,20869.791178,432.524055,83.066667,7.933333,47.252000,1.533333,42.400000
25,37.633333,4.966667,3.590764,33082.305476,747.788347,83.800000,8.466667,47.028000,1.166667,43.766667
26,37.500000,5.266667,3.582483,29316.509354,603.334845,83.866667,8.066667,46.642667,1.300000,43.166667
27,37.733333,4.666667,3.577282,9399523.206174,188234.024707,86.333333,4.800000,46.676000,1.033333,44.300000
28,37.033333,5.233333,3.574955,88767839.054264,1775393.306262,82.000000,5.933333,46.346667,1.533333,44.133333
29,37.500000,4.466667,3.571903,121699.289356,2450.043853,81.000000,5.933333,45.433333,1.466667,43.800000
30,38.100000,4.866667,3.577119,265224.011137,5751.524203,83.733333,3.866667,44.601333,1.333333,43.666667
31,37.933333,4.900000,3.580896,57285.297329,1154.187523,80.066667,5.533333,44.964000,1.266667,44.333333
32,37.600000,5.033333,3.572398,28057.216692,627.192743,82.133333,9.200000,45.492000,1.700000,43.833333
33,36.900000,5.466667,3.567484,279931.042559,10149.180423,78.200000,7.733333,44.546667,1.466667,43.066667
34,36.166667,6.500000,3.571408,101593.101643,2086.953629,89.200000,3.666667,44.572000,0.833333,43.300000
35,36.833333,5.766667,3.566914,3629.092577,87.589235,82.533333,5.866667,44.838667,1.233333,43.166667
36,37.266667,5.633333,3.564718,1254216.858947,25154.523872,79.066667,5.800000,45.229333,0.966667,44.433333
37,36.833333,6.233333,3.559375,449812.772389,9034.520640,85.066667,8.066667,46.028000,1.433333,43.500000
38,37.033333,5.900000,3.560248,12552.703909,264.534557,82.733333,6.666667,46.200000,1.433333,43.033333
39,37.200000,5.400000,3.561243,1002638.447885,20469.447214,81.266667,3.800000,45.302667,1.300000,44.166667
40,37.166667,5.366667,3.567391,1925.146254,51.942410,80.133333,4.266667,45.197333,1.033333,43.766667
41,38.733333,5.200000,3.568792,365823.438761,12109.284255,74.400000,7.266667,45.421333,0.966667,44.633333
42,37.533333,5.500000,3.562228,84132.688320,1714.844176,75.866667,6.266667,44.972000,1.133333,43.866667
43,36.400000,6.200000,3.564408,17550.243059,382.011665,72.933333,6.400000,45.204000,1.500000,43.366667
44,37.600000,6.566667,3.566586,6945122.178671,138919.442601,71.866667,4.666667,45.494667,0.733333,45.000000
45,37.933333,5.233333,3.553776,194784.336028,3952.237228,74.133333,7.066667,46.077333,0.833333,44.633333
46,36.900000,5.366667,3.555511,9503319.090400,190161.224348,75.333333,5.666667,45.764000,1.233333,43.700000
47,37.166667,5.533333,3.553220,136221.886114,2753.208807,71.066667,3.866667,45.414667,1.100000,44.433333
48,36.800000,5.500000,3.549838,3645.759125,114.841545,72.600000,8.333333,45.589333,0.866667,43.800000
49,36.933333,5.600000,3.555723,3472.084566,91.388663,71.866667,7.933333,44.938667,1.266667,43.866667
50,36.833333,6.033333,3.559805,197549.317431,3974.247715,73.800000,4.333333,44.128000,1.600000,43.266667
51,35.733333,6.466667,3.545307,3925591.407797,80134.468837,72.466667,4.133333,43.874667,1.333333,43.066667
52,36.866667,6.133333,3.539539,26279.834677,538.935021,75.333333,6.266667,44.608000,1.533333,43.266667
53,36.000000,5.833333,3.536654,2053548.985434,43577.861241,74.533333,7.200000,44.481333,1.466667,42.266667
54,37.500000,5.400000,3.537919,204108.809000,4255.030414,75.533333,7.266667,44.437333,1.733333,43.533333
55,36.633333,5.633333,3.533113,3682343.433266,75520.177621,72.933333,7.000000,44.309333,1.533333,42.600000
56,37.433333,5.433333,3.529474,13580.932117,310.557424,74.000000,8.466667,44.308000,1.433333,43.566667
57,37.733333,5.866667,3.531508,68048.698178,1494.987164,75.133333,7.266667,43.357333,1.200000,44.400000
58,37.266667,5.633333,3.536171,928843.697668,19395.098055,73.800000,10.066667,43.816000,1.466667,43.600000
59,36.433333,5.866667,3.531575,63736745.796737,1277146.079003,74.666667,5.133333,43.305333,1.100000,43.100000
60,37.433333,6.333333,3.531376,1906900.251260,39143.988407,76.200000,4.733333,42.370667,1.000000,44.266667
61,38.266667,5.966667,3.528266,4731526.401409,95462.199440,70.866667,3.200000,42.396000,0.933333,44.466667
62,37.033333,5.500000,3.520486,40225.895040,1284.777894,72.333333,3.800000,42.485333,1.866667,44.066667
63,36.666667,5.900000,3.514565,2765952.218649,55509.851184,76.800000,2.933333,41.650667,1.266667,43.933333
64,35.766667,6.666667,3.514763,407878.638812,8250.496424,75.133333,4.533333,40.712000,1.766667,42.566667
65,37.166667,6.266667,3.514287,9745463.165103,210561.336362,68.400000,4.066667,41.084000,1.300000,44.766667
66,36.833333,6.433333,3.515581,8762.636272,356.096833,71.400000,3.933333,41.012000,1.366667,43.366667
67,37.400000,5.500000,3.520153,265321.390013,5568.943827,77.200000,2.733333,41.201333,1.400000,43.600000
